cid,data_time,value
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-15,2791030.83875
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-16,2521570.941133809
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-17,2976166.0270890496
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-18,2530269.132195238
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-19,3001063.0165933324
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-20,3156681.096080953
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-21,3316034.621495715
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-22,2947102.6225342858
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-23,2503561.187857142
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-24,3067946.517289561
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-25,3039469.3494409514
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-26,3094023.6454447596
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-27,3136661.6770385723
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-28,3078245.0496842847
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-29,2817100.3518919046
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-06-30,2584714.4424871425
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-01,3278389.100009523
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-02,3335256.9000861924
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-03,3121544.271776666
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-04,3067197.0219904785
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-05,3152173.042090952
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-06,2824124.026830476
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-07,2628043.767823334
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-08,3022841.1725590476
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-09,3219345.354312381
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-10,3215639.412472856
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-11,3178963.489751905
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-12,3170469.9905323815
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-13,2801355.169777143
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-14,2591051.805080951
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-15,2952631.775898096
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-16,2955557.450305932
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-17,3048124.086819486
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-18,3122009.9251331864
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-19,3196522.575840952
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-20,2675014.2173299985
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-21,2536686.960640477
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-22,3031382.028007143
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-23,3133531.9168061884
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-24,3177770.103735239
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-25,3129672.2028052374
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-26,3169012.312430488
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-27,2703181.5803701817
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-28,2415147.3391576186
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-29,2823196.747404762
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-30,3028654.834409048
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-07-31,3086075.3355628583
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-01,3167980.384345239
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-02,3241287.6325195227
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-03,2575368.0923252753
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-04,2352339.3308628486
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-05,2935833.2339352383
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-06,2879804.9099490466
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-07,3042075.9542095223
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-08,3072972.965422858
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-09,3127406.1184914275
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-10,3155494.7911285744
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-11,3099657.7722203173
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-12,4099951.3168419045
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-13,4283953.54243238
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-14,4068543.25683143
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-15,3389413.5588885713
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-16,3460027.9975409517
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-17,3029438.3495490463
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-18,2568714.8412915254
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-19,3372974.2882399997
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-20,3518366.821776409
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-21,3506019.001454284
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-22,3816221.1101499996
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-23,4058210.059239049
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-24,3740321.9063023445
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-25,3493901.636425716
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-26,4332454.520102857
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-27,4333293.993509826
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-28,4263958.256508234
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-29,4260971.381026149
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-30,4197228.4307602
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-08-31,3709510.752075238
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-01,3440007.810943811
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-02,3307286.7004537145
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-03,3476287.781961904
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-04,3472100.4898666665
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-05,3406116.313750475
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-06,3530439.554906189
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-07,3268998.3091414287
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-08,3069700.794316666
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-09,3612254.7984314286
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-10,3619240.820304762
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-11,3731833.768450954
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-12,3708816.918888933
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-13,2908042.6971384715
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-14,2887211.2957302253
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-15,2940143.052360649
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-16,3339838.4310094477
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-17,3340641.7676274986
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-18,3391229.2661595233
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-19,3345332.854700002
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-20,3357477.2453242843
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-21,3153229.606094286
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-22,2879476.4262580946
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-23,3408147.6304638097
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-24,3365542.2747266674
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-25,3290267.2145090466
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-26,3375147.377157143
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-27,3400634.464422143
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-28,3152403.4879366667
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-29,3410236.652312381
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-09-30,3323170.009409998
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-01,2640828.954805713
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-02,2637198.150476668
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-03,2608167.601526189
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-04,2702694.009398095
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-05,2724648.6463028574
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-06,2807115.0062447623
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-07,2973261.6140676187
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-08,3211587.635232857
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-09,3199899.946592857
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-10,3183409.4120161915
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-11,3185123.178512857
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-12,3198288.7470066673
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-13,2711383.7933138097
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-14,3116978.836846667
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-15,3222519.9595328574
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-16,3173326.7338199993
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-17,3185849.473091906
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-18,3188838.1636595232
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-19,2851232.816895239
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-20,2626641.1745495233
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-21,3021727.0638780934
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-22,3144130.8247461896
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-23,3090628.4654293144
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-24,3054014.555867618
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-25,3154713.099039524
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-26,2840060.1655185716
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-27,2566625.5515514296
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-28,2996650.3791038105
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-29,3042725.6873676185
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-30,3094976.467046191
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-10-31,3145204.386677618
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-01,3082227.6087609516
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-02,2847745.5624295226
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-03,2560234.2616795246
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-04,3022762.189231429
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-05,3077178.952894762
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-06,3111779.70107643
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-07,3072440.9840938104
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-08,3103142.7127666688
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-09,2883340.3805842875
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-10,2664481.1870328565
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-11,3114335.2163533345
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-12,3192978.3321300014
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-13,3171216.09608619
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-14,3167207.857906665
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-15,3199369.450672699
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-16,2760405.9432785707
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-17,2677846.542087142
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-18,3144969.7612552387
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-19,3236881.4433042854
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-20,3245771.5673214286
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-21,3190502.377481715
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-22,3229830.035557142
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-23,2890001.8048738106
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-24,2690334.165273809
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-25,252095.96891666687
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-26,209002.6752957142
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-27,228193.24617428568
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-28,282328.9983195237
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-29,282122.78764952376
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-11-30,258677.03065749994
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-01,238597.21144507042
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-02,273109.74624619045
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-03,280112.7483171429
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-04,294059.13658571447
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-05,261657.69507549447
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-06,259132.60863047634
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-07,247205.59490761906
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-08,202725.02097285714
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-09,243527.98642428566
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-10,254637.44234666674
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-11,264895.9191414286
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-12,251504.0532604763
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-13,239874.01839761902
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-14,235815.35432523803
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-15,221522.462225238
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-16,219874.62569047615
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-17,236517.4182714286
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-18,257573.73402619053
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-19,286638.2067838094
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-20,290417.24440095236
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-21,258849.01306000003
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-22,246385.8758442857
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-23,254541.6270733333
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-24,288134.535804945
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-25,277365.3797714285
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-26,289246.74930380954
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-27,285785.1302600001
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-28,267242.5840580952
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-29,232770.79890952382
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-30,273684.5325004761
91E0C8BAA1B6259EE0530BC8100AFFB2,2019-12-31,3093800.110140476
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-01,2493919.77044
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-02,3086298.1401614295
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-03,280298.39507666655
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-04,265673.4191456411
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-05,234764.80313238097
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-06,272267.8390819048
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-07,279830.2825923809
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-08,270507.4226385714
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-09,271305.76731761906
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-10,268200.93700571416
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-11,236636.7232291575
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-12,221219.47272095236
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-13,226197.5537366667
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-14,246463.5034371428
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-15,249603.51652571428
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-16,235151.04196666667
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-17,242092.30639619048
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-18,241220.84734571422
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-19,235268.9503180952
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-20,219227.34151142862
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-21,232018.84688904753
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-22,232111.72640714273
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-23,1490999.8517990478
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-24,1273267.224375715
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-25,1245528.4559032968
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-26,1197492.0051205496
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-27,1277137.838422381
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-28,1411534.11303956
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-29,1380403.3870443592
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-30,1381676.034318241
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-01-31,1240017.7763530028
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-01,76973.26973761903
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-02,79838.57200142855
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-03,89567.86125190472
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-04,104472.38346666662
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-05,82375.83639857141
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-06,73394.31630285709
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-07,71564.69030999999
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-08,79501.88209333338
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-09,82153.3500747619
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-10,87791.70952476191
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-11,114203.40221476188
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-12,119322.36285619048
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-13,119812.99009523813
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-14,120557.94846952384
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-15,127326.31760523818
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-16,125133.82849333335
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-17,144379.3511286813
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-18,161681.26990809524
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-19,160834.52194857146
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-20,158821.9477185714
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-21,163942.76579999994
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-22,150994.90731619045
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-23,143589.47518238093
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-24,176899.3909314286
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-26,187130.55452666653
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-27,186925.5293914285
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-28,185167.19010333333
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-02-29,169868.42349428567
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-03-01,149004.1605700001
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-03-02,223874.1673166667
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-03-04,238185.00811238095
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-03-05,238489.19254648342
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-03-06,250036.85084666667
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-03-07,242207.23102256414
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-03-08,218176.09898333327
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-03-09,226687.4498495238
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-03-10,239021.21193095238
91E0C8BAA1B6259EE0530BC8100AFFB2,2020-03-11,238430.97062714284
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-07,651212.1346991669
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-08,648983.6019917856
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-09,650350.4074070236
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-10,645879.9318191666
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-11,642674.4732558333
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-12,661160.9411817949
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-13,667500.9672583333
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-14,664861.6361992856
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-15,657775.7459383336
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-16,663124.3681107236
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-17,654823.8047250002
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-18,652816.5541558332
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-19,650371.4038383334
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-20,647713.2561049999
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-21,649301.6248725
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-22,656713.0730316669
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-23,657117.008072083
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-24,643729.9396866667
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-25,643019.2287074999
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-26,648454.8000083332
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-27,651719.7531583334
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-28,649726.9960555952
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-29,649408.7878109522
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-11-30,651042.6206502286
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-01,655894.9957666666
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-02,656492.8118383333
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-03,662627.1639829942
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-04,664233.2158066666
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-05,652018.4536609525
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-06,651607.8172733336
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-07,644320.9014095238
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-08,640662.7293466668
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-09,640853.1172000002
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-10,644234.737026667
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-11,645230.0336600001
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-12,652773.31637
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-13,648048.8962666667
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-14,643235.6907200002
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-15,638410.43724
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-16,641247.34474
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-17,647939.1062133331
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-18,651574.0667400003
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-19,646719.2691466664
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-20,646968.8018799999
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-21,646688.548813333
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-22,641811.5049866668
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-23,640579.7707333334
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-24,640466.1998
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-25,646667.24512
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-26,644251.5557733332
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-27,647305.7824999997
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-28,651868.8456788525
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-29,648418.5599199997
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-30,643785.8973800001
91E0C8BAA1B7259EE0530BC8100AFFB2,2018-12-31,645680.2881471427
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-01,641555.0332666667
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-02,648499.891346667
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-03,640625.0446333332
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-04,637391.6397800001
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-05,632843.8033466664
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-06,631298.56348
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-07,638154.8509133336
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-08,646234.8572066666
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-09,653710.1037533331
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-10,649169.8655800001
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-11,653332.0865866668
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-12,643445.8611266663
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-13,643200.85338
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-14,643978.8841600001
91E0C8BAA1B7259EE0530BC8100AFFB2,2019-01-15,648329.7165600001
